,Longitude,Latitude,Yield,Moisture,Year,PlotID,FieldID,elevation,slope,aspect,Controls,Optional controls,Treatment,Average Control Yield,Relative Yield
3552,-96.8925790012,31.483584996599998,90.088,11.2,2020,3,16A,167.11824040000002,1.8208736,237.35110469999998,"['1', '4', '5']",5,Low,90.27774087956021,-0.21017459864591956
3553,-96.8925460051,31.483600003299998,124.163,11.2,2020,3,16A,167.1339264,0.7175712,351.3022766,"['1', '4', '5']",5,Low,90.27774087956021,37.53445621290657
3554,-96.89251299719999,31.4836160019,108.097,11.2,2020,3,16A,167.1752319,0.7356646,262.2743225,"['1', '4', '5']",5,Low,90.27774087956021,19.738264323885225
3555,-96.8924809998,31.483631999,109.534,11.2,2020,3,16A,167.2225647,1.0075988,43.875145,"['1', '4', '5']",5,Low,90.27774087956021,21.33001882061894
3556,-96.8924470025,31.483647999400002,112.678,11.2,2020,3,16A,167.2707367,2.2317796000000003,247.6763,"['1', '4', '5']",5,Low,90.27774087956021,24.812604859401645
3557,-96.8924139959,31.4836629968,120.247,11.2,2020,3,16A,167.32299799999998,0.692167,3.5300646,"['1', '4', '5']",5,Low,90.27774087956021,33.196731363074164
3558,-96.8923799986,31.4836789971,115.274,11.2,2020,3,16A,167.3315887,0.8092335,235.3635712,"['1', '4', '5']",5,Low,90.27774087956021,27.68817526547033
3559,-96.89234700120001,31.4836949958,135.356,11.2,2020,3,16A,167.3834229,0.1808679,73.0321655,"['1', '4', '5']",5,Low,90.27774087956021,49.932861280366794
3560,-96.892314005,31.4837100024,129.608,11.2,2020,3,16A,167.4190216,2.1007423,236.78753659999998,"['1', '4', '5']",5,Low,90.27774087956021,43.56584329343199
3561,-96.8922799957,31.483727003600002,119.801,11.2,2020,3,16A,167.4233246,0.3559488,102.897049,"['1', '4', '5']",5,Low,90.27774087956021,32.70270039192369
3562,-96.89224699969999,31.4837420012,114.823,11.2,2020,3,16A,167.43807980000003,1.2968587,190.15675349999998,"['1', '4', '5']",5,Low,90.27774087956021,27.188605830517716
3563,-96.8922140008,31.483759001,125.154,11.2,2020,3,16A,167.46360780000003,0.8204845,149.7193909,"['1', '4', '5']",5,Low,90.27774087956021,38.6321797384898
3564,-96.8921800048,31.483774000100002,113.261,11.2,2020,3,16A,167.4771271,1.5536202,249.1638336,"['1', '4', '5']",5,Low,90.27774087956021,25.45838973873063
3565,-96.8921459969,31.4837900002,92.366,11.2,2020,3,16A,167.4823608,1.1991822,68.21507259999998,"['1', '4', '5']",5,Low,90.27774087956021,2.3131495096069576
3566,-96.8921129994,31.4838059988,102.15,11.2,2020,3,16A,167.5328979,1.4466244,197.9888306,"['1', '4', '5']",5,Low,90.27774087956021,13.150815477625438
3567,-96.8920800019,31.4838219975,82.086,11.2,2020,3,16A,167.54501340000002,0.3280672,103.09189609999999,"['1', '4', '5']",5,Low,90.27774087956021,-9.073932067583348
1940,-96.8914250009,31.484563001799998,46.94,10.2,2022,18,16A,168.3608093,1.5593917,129.93508909999997,"['16', '17', '20']",20,Low,53.02594037518037,-11.477288912030295
1941,-96.8914559977,31.4845479986,44.577,10.2,2022,18,16A,168.39765930000002,2.1473357999999996,70.7908325,"['16', '17', '20']",20,Low,53.02594037518037,-15.9335983773237
1942,-96.8914860051,31.4845329972,44.487,10.2,2022,18,16A,168.4165497,0.8464128000000001,198.5799713,"['16', '17', '20']",20,Low,53.02594037518037,-16.103326626107613
1943,-96.8915200043,31.4845159959,36.681,10.2,2022,18,16A,168.4204407,0.8000229999999999,139.1873322,"['16', '17', '20']",20,Low,53.02594037518037,-30.82442340396641
1944,-96.8915550003,31.484501004499997,44.475,10.2,2022,18,16A,168.4697418,0.5207798,193.493866,"['16', '17', '20']",20,Low,53.02594037518037,-16.125957059278804
1945,-96.8915900009,31.484483000500003,49.039,10.2,2022,18,16A,168.4413757,1.9912485,121.97939299999999,"['16', '17', '20']",20,Low,53.02594037518037,-7.518848976503051
1946,-96.89162399860001,31.4844670005,47.062,10.2,2022,18,16A,168.4592438,1.3230516,169.4213257,"['16', '17', '20']",20,Low,53.02594037518037,-11.247212841456534
1947,-96.8916599976,31.4844499961,50.823,10.2,2022,18,16A,168.44120790000002,1.2419604,95.2345886,"['16', '17', '20']",20,Low,53.02594037518037,-4.154457911719543
1948,-96.8916949951,31.4844340035,66.431,10.2,2022,18,16A,168.4421387,0.8263285,163.1178741,"['16', '17', '20']",20,Low,53.02594037518037,25.2801921662743
1949,-96.89172999549999,31.4844159994,61.364,10.2,2022,18,16A,168.4369507,1.4430690000000002,124.20623020000001,"['16', '17', '20']",20,Low,53.02594037518037,15.72449175973952
1950,-96.89176600479999,31.4843990042,56.301,10.2,2022,18,16A,168.3958588,1.0866035,192.433197,"['16', '17', '20']",20,Low,53.02594037518037,6.1763348309284805
1951,-96.8918020038,31.4843819998,45.886,10.2,2022,18,16A,168.3634949,0.6640587,108.0413742,"['16', '17', '20']",20,Low,53.02594037518037,-13.464995292233098
1952,-96.8918380026,31.4843650044,63.678,10.2,2022,18,16A,168.36463930000002,1.0425198,191.4441986,"['16', '17', '20']",20,Low,53.02594037518037,20.088393622917238
1953,-96.8918750014,31.4843479984,52.681,10.2,2022,18,16A,168.33291630000002,0.7172184,158.9913177,"['16', '17', '20']",20,Low,53.02594037518037,-0.6505125090470367
1954,-96.89191000020003,31.4843310045,55.762,10.2,2022,18,16A,168.2546234,1.0961256000000001,169.5817413,"['16', '17', '20']",20,Low,53.02594037518037,5.159851207655881
1955,-96.8919460006,31.4843129989,60.712,10.2,2022,18,16A,168.30694580000002,0.7796029999999999,195.8792114,"['16', '17', '20']",20,Low,53.02594037518037,14.494904890771569
1956,-96.8919819993,31.4842960034,75.805,10.2,2022,18,16A,168.2006836,1.0706156,206.1100006,"['16', '17', '20']",20,Low,53.02594037518037,42.958332211835206
1957,-96.89201699680001,31.4842800017,58.583,10.2,2022,18,16A,168.238678,1.4091798999999998,185.726944,"['16', '17', '20']",20,Low,53.02594037518037,10.47988887231635
1958,-96.89205299570001,31.4842629972,49.679,10.2,2022,18,16A,168.15574650000002,0.07728860000000001,101.9136963,"['16', '17', '20']",20,Low,53.02594037518037,-6.311892540706275
1959,-96.8920880049,31.484246003400003,58.052,10.2,2022,18,16A,168.1058502,1.3247613,246.0902863,"['16', '17', '20']",20,Low,53.02594037518037,9.478492204491214
1960,-96.8921230039,31.4842290005,64.195,10.2,2022,18,16A,168.0412445,0.8643394,172.6054382,"['16', '17', '20']",20,Low,53.02594037518037,21.06338811870931
1961,-96.89215800139999,31.4842129987,59.66,10.2,2022,18,16A,167.9902191,1.3027996000000002,224.7077789,"['16', '17', '20']",20,Low,53.02594037518037,12.510970249430606
1962,-96.892194,31.4841960032,62.345,10.2,2022,18,16A,167.9231567,0.6002138000000001,198.9759521,"['16', '17', '20']",20,Low,53.02594037518037,17.574529671484267
1963,-96.8922289989,31.4841790002,66.363,10.2,2022,18,16A,167.8883362,2.2589650000000003,242.01371769999997,"['16', '17', '20']",20,Low,53.02594037518037,25.1519530449709
1964,-96.89226499770001,31.4841619956,56.542,10.2,2022,18,16A,167.7870483,0.7410182,252.6338806,"['16', '17', '20']",20,Low,53.02594037518037,6.630829363783203
1965,-96.8922999963,31.484145001599998,56.623,10.2,2022,18,16A,167.7298889,1.8465544999999999,244.14593509999997,"['16', '17', '20']",20,Low,53.02594037518037,6.783584787688725
1966,-96.8923359951,31.4841279971,52.467,10.2,2022,18,16A,167.64102169999998,0.5590312,283.79718019999996,"['16', '17', '20']",20,Low,53.02594037518037,-1.0540885672665807
1967,-96.8923710028,31.4841120044,59.885,10.2,2022,18,16A,167.55909730000002,1.2013268,245.5819244,"['16', '17', '20']",20,Low,53.02594037518037,12.935290871390412
1968,-96.8924050017,31.4840950029,47.188,10.2,2022,18,16A,167.48739619999998,1.132262,276.0214539,"['16', '17', '20']",20,Low,53.02594037518037,-11.009593293159034
1969,-96.8924389992,31.4840790026,55.594,10.2,2022,18,16A,167.4549561,2.3175267999999996,256.9114685,"['16', '17', '20']",20,Low,53.02594037518037,4.843025143259229
1970,-96.89247299670001,31.4840630023,41.645,10.2,2022,18,16A,167.3779907,0.9415277,300.32968139999997,"['16', '17', '20']",20,Low,53.02594037518037,-21.462967548817662
2077,-96.8921690035,31.4841419961,77.03,10.2,2022,15,16A,167.9004059,0.5537449999999999,99.0607986,"['13', '16', '17']",17,Medium,51.313488253968266,50.11647545524832
2078,-96.8922060021,31.484124999000002,81.158,10.1,2022,15,16A,167.8105621,1.367932,217.1115417,"['13', '16', '17']",17,Medium,51.313488253968266,58.161143904933695
2079,-96.89224400049999,31.4841080003,74.869,10.1,2022,15,16A,167.7963867,1.0857587,51.8498993,"['13', '16', '17']",17,Medium,51.313488253968266,45.905107112280746
2080,-96.89227799940001,31.484090998899998,82.001,10.1,2022,15,16A,167.70379640000002,1.5313367,248.2046661,"['13', '16', '17']",17,Medium,51.313488253968266,59.80398680781277
2081,-96.89231399799999,31.484074003299998,84.171,10.1,2022,15,16A,167.68324280000002,0.5258173,261.0447083,"['13', '16', '17']",17,Medium,51.313488253968266,64.03289439885378
2082,-96.89234899680001,31.4840570003,82.412,10.1,2022,15,16A,167.5621185,0.8302301999999999,234.14672850000002,"['13', '16', '17']",17,Medium,51.313488253968266,60.60494580316662
2083,-96.8923849955,31.4840399957,68.512,10.1,2022,15,16A,167.5249939,0.8773576,259.21069339999997,"['13', '16', '17']",17,Medium,51.313488253968266,33.516551556406235
2084,-96.8924210046,31.484023000300002,81.77599999999998,10.1,2022,15,16A,167.44502260000002,2.5364816,258.1810913,"['13', '16', '17']",17,Medium,51.313488253968266,59.36550560597668
2085,-96.89245700190003,31.484006996799998,57.177,10.1,2022,15,16A,167.3529053,2.3916795,236.2620392,"['13', '16', '17']",17,Medium,51.313488253968266,11.426843010576826
2086,-96.8924930018,31.483989,66.325,10.1,2022,15,16A,167.26722719999998,0.9511944999999999,274.32196039999997,"['13', '16', '17']",17,Medium,51.313488253968266,29.254514274559845
2087,-96.8925609966,31.4839569994,63.653,10.1,2022,15,16A,167.1616669,1.0000432,217.1040497,"['13', '16', '17']",17,Medium,51.313488253968266,24.047306402089067
2088,-96.8925949954,31.4839399979,57.069,10.1,2022,15,16A,167.0737762,1.7830371999999999,256.1570435,"['13', '16', '17']",17,Medium,51.313488253968266,11.216372033695528
2089,-96.8926310044,31.483923002399997,53.745,10.1,2022,15,16A,166.9972992,1.0024925,274.5012207,"['13', '16', '17']",17,Medium,51.313488253968266,4.738543078570951
2090,-96.89266600309999,31.4839059993,54.718,10.1,2022,15,16A,166.9287262,2.0072528999999997,250.687439,"['13', '16', '17']",17,Medium,51.313488253968266,6.634730675844189
2091,-96.8927030014,31.483889001999998,60.957,10.2,2022,15,16A,166.8287811,0.6750106,278.1904297,"['13', '16', '17']",17,Medium,51.313488253968266,18.793327201422453
2092,-96.8927380001,31.4838719989,59.033,10.1,2022,15,16A,166.7690582,2.3797572,251.16589359999998,"['13', '16', '17']",17,Medium,51.313488253968266,15.043825724388862
2093,-96.89277499990001,31.483854000500003,49.402,10.1,2022,15,16A,166.68194580000002,1.0483516,347.2095032,"['13', '16', '17']",17,Medium,51.313488253968266,-3.725118519535539
2094,-96.89284799670001,31.4838199984,43.502,10.1,2022,15,16A,166.5610809,0.7895541,281.3503723,"['13', '16', '17']",17,Medium,51.313488253968266,-15.223070034347494
2095,-96.89288399649999,31.483802001500003,44.024,10.1,2022,15,16A,166.50491330000003,1.5993123,297.1024475,"['13', '16', '17']",17,Medium,51.313488253968266,-14.20579364608786
2096,-96.892919995,31.483784996799997,39.717,10.1,2022,15,16A,166.52836609999997,0.9831803,265.05233760000004,"['13', '16', '17']",17,Medium,51.313488253968266,-22.599298251900596
2097,-96.89295700379999,31.4837679996,48.892,10.1,2022,15,16A,166.3876801,1.0439427,263.0743408,"['13', '16', '17']",17,Medium,51.313488253968266,-4.719009243697247
2098,-96.89299400350001,31.483750001100002,43.178,10.1,2022,15,16A,166.36326599999998,2.1043034,220.67195130000002,"['13', '16', '17']",17,Medium,51.313488253968266,-15.854482964991416
2099,-96.89303100309999,31.483732002600004,39.602,10.1,2022,15,16A,166.2348175,0.8929049000000001,210.86514280000003,"['13', '16', '17']",17,Medium,51.313488253968266,-22.82341086617236
2100,-96.8930680015,31.4837149962,41.016,10.1,2022,15,16A,166.2017365,1.185535,261.8400269,"['13', '16', '17']",17,Medium,51.313488253968266,-20.06780011330047
2101,-96.89310400120002,31.483696999299998,52.198,10.1,2022,15,16A,166.1417389,1.0142845,234.9402161,"['13', '16', '17']",17,Medium,51.313488253968266,1.7237412152804314
2102,-96.8931410008,31.4836790007,59.004,10.1,2022,15,16A,166.0969696,1.3092419,230.34320069999998,"['13', '16', '17']",17,Medium,51.313488253968266,14.98731036948554
2103,-96.89317800040001,31.483661002199998,65.976,10.1,2022,15,16A,166.03828430000002,0.5320739000000001,276.8652039,"['13', '16', '17']",17,Medium,51.313488253968266,28.57438121037859
2104,-96.8932149999,31.4836430036,72.936,10.1,2022,15,16A,166.0062714,0.9934028,231.9602966,"['13', '16', '17']",17,Medium,51.313488253968266,42.13806638717373
2105,-96.8932519983,31.483625997199997,65.073,10.1,2022,15,16A,165.98843380000002,0.48000290000000007,289.400238,"['13', '16', '17']",17,Medium,51.313488253968266,26.814609987009902
2106,-96.8932859967,31.483609004499996,93.078,10.1,2022,15,16A,165.9454803,0.3788169,282.9698486,"['13', '16', '17']",17,Medium,51.313488253968266,81.39090357553684
2111,-96.8933299984,31.4837120039,119.898,10.1,2022,19,16A,165.9811859,0.1649754,308.2211914,"['17', '20', '21']",17,High,52.111451287878786,130.07994795164814
2112,-96.89329700120001,31.483728002800003,105.615,10.1,2022,19,16A,165.98408510000002,0.4999566,243.43495180000002,"['17', '20', '21']",17,High,52.111451287878786,102.6713848680822
2113,-96.89326300389999,31.483744003400002,78.685,10.1,2022,19,16A,166.06613159999998,0.1049489,318.2079163,"['17', '20', '21']",17,High,52.111451287878786,50.99368383605595
2114,-96.8929540025,31.4838919989,52.328,10.1,2022,19,16A,166.39921569999998,1.0314678,238.40124509999998,"['17', '20', '21']",17,High,52.111451287878786,0.4155491869242686
2115,-96.89292399700001,31.4839059995,52.171,10.1,2022,19,16A,166.4425354,0.971002,271.50250239999997,"['17', '20', '21']",17,High,52.111451287878786,0.11427183593918479
2116,-96.8928930006,31.4839210031,37.635,10.1,2022,19,16A,166.48190309999998,0.9374991,247.73974610000002,"['17', '20', '21']",17,High,52.111451287878786,-27.779789144437117
2117,-96.8928610031,31.4839370004,52.097,10.1,2022,19,16A,166.5582123,0.8095190999999999,256.1288452,"['17', '20', '21']",17,High,52.111451287878786,-0.027731501467790475
2118,-96.89282799520001,31.483952999,47.19,10.1,2022,19,16A,166.5991974,1.3705299,251.62571719999997,"['17', '20', '21']",17,High,52.111451287878786,-9.444087942765714
2119,-96.89279299649999,31.4839700022,45.98,10.1,2022,19,16A,166.707901,0.7188945,236.70849610000002,"['17', '20', '21']",17,High,52.111451287878786,-11.766034405771721
2120,-96.8927580006,31.483985003,40.745,10.1,2022,19,16A,166.7406464,0.8163741999999999,250.70162960000002,"['17', '20', '21']",17,High,52.111451287878786,-21.811811045305976
2121,-96.8927230007,31.4840029983,53.116,10.1,2022,19,16A,166.8364563,0.8706985,249.2268219,"['17', '20', '21']",17,High,52.111451287878786,1.927692833906687
2122,-96.8926880033,31.4840190002,47.742,10.1,2022,19,16A,166.90617369999998,1.0775124,237.8184662,"['17', '20', '21']",17,High,52.111451287878786,-8.384819804270412
2123,-96.8926530032,31.4840370045,42.797,10.1,2022,19,16A,167.00894169999998,0.3579378,301.3897705,"['17', '20', '21']",17,High,52.111451287878786,-17.874096878290832
2124,-96.8926170047,31.4840540002,39.076,10.1,2022,19,16A,167.0510864,1.3069941999999999,229.7675781,"['17', '20', '21']",17,High,52.111451287878786,-25.014561993039052
2125,-96.89258099690001,31.484070003499998,49.35,10.1,2022,19,16A,167.136673,0.3102531,270.18164060000004,"['17', '20', '21']",17,High,52.111451287878786,-5.299125661697132
2126,-96.89254599690001,31.484087998699998,52.443,10.1,2022,19,16A,167.22219850000002,1.164212,220.622879,"['17', '20', '21']",17,High,52.111451287878786,0.6362300491107803
2127,-96.8925099982,31.4841050034,49.27,10.1,2022,19,16A,167.3106537,1.1039052,258.2807617,"['17', '20', '21']",17,High,52.111451287878786,-5.452642783218186
2128,-96.89247500100001,31.4841209963,56.111,10.1,2022,19,16A,167.39031980000001,0.9938315999999999,238.13084410000002,"['17', '20', '21']",17,High,52.111451287878786,7.674990070851304
2129,-96.89244000209999,31.4841379993,65.676,10.1,2022,19,16A,167.48999019999997,1.6923023000000001,239.7733917,"['17', '20', '21']",17,High,52.111451287878786,26.029880912712848
2130,-96.89240600459999,31.4841539996,89.581,10.1,2022,19,16A,167.58526609999998,1.5282313,233.69375609999997,"['17', '20', '21']",17,High,52.111451287878786,71.9027157872241
2131,-96.89237099530001,31.4841710025,64.926,10.1,2022,19,16A,167.6649323,0.8691561999999999,232.1907196,"['17', '20', '21']",17,High,52.111451287878786,24.590657898452932
2132,-96.89230500010001,31.4842029999,81.51999999999998,10.1,2022,19,16A,167.7749481,0.2245695,246.81605530000002,"['17', '20', '21']",17,High,52.111451287878786,56.433946829958415
2133,-96.89227200389999,31.4842179974,79.641,10.1,2022,19,16A,167.8547516,1.7783508000000001,229.8591309,"['17', '20', '21']",17,High,52.111451287878786,52.82821343823261
2134,-96.8922389958,31.484233995900002,63.287,10.1,2022,19,16A,167.9086456,1.0532891000000002,278.5554504,"['17', '20', '21']",17,High,52.111451287878786,21.44547587129024
2157,-96.89136900209999,31.4844600025,51.747,10.1,2022,14,16A,168.1237335,1.3910203,112.50008390000002,"['12', '13', '16']",16,Medium,52.7570036162871,-1.9144446178806354
2158,-96.89139899610001,31.484447003200003,49.534,10.1,2022,14,16A,168.1850739,1.3209821000000002,146.9356079,"['12', '13', '16']",16,Medium,52.7570036162871,-6.109148350669594
2159,-96.89142700379999,31.484431995900003,52.125,10.1,2022,14,16A,168.1999969,1.2362918999999999,209.0614929,"['12', '13', '16']",16,Medium,52.7570036162871,-1.1979520688547765
2160,-96.89145899879999,31.4844180013,47.007,10.1,2022,14,16A,168.239624,1.6633247,72.9694901,"['12', '13', '16']",16,Medium,52.7570036162871,-10.899033724712838
2161,-96.8914889956,31.4844029997,48.558,10.1,2022,14,16A,168.2400055,1.0507127,172.5727081,"['12', '13', '16']",16,Medium,52.7570036162871,-7.959139694186096
2162,-96.8915210026,31.484388004099998,51.25,10.1,2022,14,16A,168.28079219999998,3.1431212000000004,88.55303190000001,"['12', '13', '16']",16,Medium,52.7570036162871,-2.8564996360442647
2163,-96.89155099790001,31.484374003600003,63.644,10.1,2022,14,16A,168.27211,2.0468246999999997,193.0312958,"['12', '13', '16']",16,Medium,52.7570036162871,20.636115847094608
2164,-96.891582996,31.4843579977,54.814,10.1,2022,14,16A,168.23925780000002,0.3483973,168.7676086,"['12', '13', '16']",16,Medium,52.7570036162871,3.899001540485262
2165,-96.89161400180001,31.4843439958,57.065,10.1,2022,14,16A,168.25,1.2292895000000001,170.04454040000002,"['12', '13', '16']",16,Medium,52.7570036162871,8.165733624763586
2166,-96.89164599819999,31.484329,61.261,10.1,2022,14,16A,168.22122190000002,1.2330546,118.8317032,"['12', '13', '16']",16,Medium,52.7570036162871,16.119180015537417
2167,-96.8916780051,31.4843140044,56.17,10.1,2022,14,16A,168.2407227,0.6550206999999999,208.7927856,"['12', '13', '16']",16,Medium,52.7570036162871,6.469276398895489
2168,-96.89170900180001,31.484299001100002,52.974,10.1,2022,14,16A,168.20172119999998,0.8421508,148.58488459999998,"['12', '13', '16']",16,Medium,52.7570036162871,0.4113129420525034
2169,-96.8917409984,31.4842839963,48.488,10.1,2022,14,16A,168.22998049999998,0.7190542,158.9262238,"['12', '13', '16']",16,Medium,52.7570036162871,-8.091823499561256
2170,-96.8917719962,31.484268000900002,58.898,10.1,2022,14,16A,168.20600890000003,1.1354323999999998,200.87678530000002,"['12', '13', '16']",16,Medium,52.7570036162871,11.640153842658833
2171,-96.8918040033,31.4842529962,63.203,10.1,2022,14,16A,168.26074219999998,1.093933,87.0455704,"['12', '13', '16']",16,Medium,52.7570036162871,19.800207873231116
2172,-96.8918349997,31.484238001999998,64.773,10.1,2022,14,16A,168.13706969999998,0.49368100000000004,157.1811066,"['12', '13', '16']",16,Medium,52.7570036162871,22.776116079502525
2173,-96.8918669963,31.4842229971,53.02,10.1,2022,14,16A,168.11906430000002,0.7479424,152.173233,"['12', '13', '16']",16,Medium,52.7570036162871,0.4985051570133345
2174,-96.8918990031,31.4842080014,64.265,10.1,2022,14,16A,168.1102448,1.5437828000000002,177.9680481,"['12', '13', '16']",16,Medium,52.7570036162871,21.813210749065668
2175,-96.8919310008,31.4841920044,51.76,10.1,2022,14,16A,168.0718231,1.0093334999999999,141.69087219999997,"['12', '13', '16']",16,Medium,52.7570036162871,-1.8898033397395382
2176,-96.8919639973,31.4841769979,58.889,10.1,2022,14,16A,168.0144653,1.4632816000000002,193.58592219999997,"['12', '13', '16']",16,Medium,52.7570036162871,11.623094496253456
2177,-96.8919960041,31.484162002199998,51.623,10.1,2022,14,16A,168.0328827,2.1143916000000003,81.1080093,"['12', '13', '16']",16,Medium,52.7570036162871,-2.1494845016880646
2178,-96.89202800059999,31.4841469973,79.07899999999998,10.1,2022,14,16A,167.9766083,1.9006886000000003,222.717392,"['12', '13', '16']",16,Medium,52.7570036162871,49.89289493231715
2179,-96.8920609982,31.4841309987,60.826,10.1,2022,14,16A,167.9431763,0.6187292,189.2693481,"['12', '13', '16']",16,Medium,52.7570036162871,15.294644939277493
2180,-96.8920940049,31.4841160014,63.885,10.1,2022,14,16A,167.8882446,1.0318269,228.976181,"['12', '13', '16']",16,Medium,52.7570036162871,21.092927234171942
2181,-96.89212600260001,31.484100004299997,54.067,10.1,2022,14,16A,167.87442019999997,0.38131370000000003,70.0070724,"['12', '13', '16']",16,Medium,52.7570036162871,2.483075788838922
2182,-96.89215700049999,31.4840839998,72.36799999999998,10.1,2022,14,16A,167.8351288,1.6816345000000001,240.698822,"['12', '13', '16']",16,Medium,52.7570036162871,37.172308962707255
2183,-96.8921909966,31.484069000700003,55.437,10.1,2022,14,16A,167.7867126,0.4696898,219.46762080000002,"['12', '13', '16']",16,Medium,52.7570036162871,5.079887408324173
2184,-96.89222300360001,31.484053995900002,80.272,10.1,2022,14,16A,167.74032590000002,0.8498655999999999,227.7619934,"['12', '13', '16']",16,Medium,52.7570036162871,52.15420607249669
2185,-96.89225600110001,31.484037997199998,68.671,10.1,2022,14,16A,167.68502809999998,0.044476999999999996,231.3841705,"['12', '13', '16']",16,Medium,52.7570036162871,30.164708555964975
2186,-96.8922889973,31.4840229997,78.045,10.1,2022,14,16A,167.6002655,1.6973352,242.5904846,"['12', '13', '16']",16,Medium,52.7570036162871,47.93296557863269
2187,-96.8923209949,31.484007002600002,67.209,10.1,2022,14,16A,167.5946503,1.514312,273.1557617,"['12', '13', '16']",16,Medium,52.7570036162871,27.393512506558075
2188,-96.89235400170001,31.4839919962,70.134,10.1,2022,14,16A,167.52230830000002,2.4331810000000003,217.94807430000003,"['12', '13', '16']",16,Medium,52.7570036162871,32.937800088305785
2189,-96.89238699920001,31.4839759975,63.713,10.1,2022,14,16A,167.4535675,0.5011112,249.3518219,"['12', '13', '16']",16,Medium,52.7570036162871,20.76690416953584
2190,-96.8924189968,31.4839600003,58.652,10.1,2022,14,16A,167.4517975,1.7902143,247.45060730000003,"['12', '13', '16']",16,Medium,52.7570036162871,11.173865040911842
2223,-96.89310500309999,31.4833189979,54.149,10.1,2022,3,16A,166.2267456,1.2824771000000001,340.3238525,"['1', '4', '5']",5,Low,54.415246815985945,-0.4892871604282188
2224,-96.8930739978,31.4833330002,47.957,10.1,2022,3,16A,166.2639618,1.6887150000000002,267.0740967,"['1', '4', '5']",5,Low,54.415246815985945,-11.868450836629597
2225,-96.8930440016,31.4833480022,49.43,10.1,2022,3,16A,166.3139191,0.4622407,310.8202209,"['1', '4', '5']",5,Low,54.415246815985945,-9.161488934975106
2226,-96.89301399630001,31.483362002899998,67.128,10.1,2022,3,16A,166.33686830000002,1.3823231000000002,295.3315125,"['1', '4', '5']",5,Low,54.415246815985945,23.362483729981616
2227,-96.89298200040001,31.4833769991,58.682,10.1,2022,3,16A,166.4170532,1.5637184,270.8126831,"['1', '4', '5']",5,Low,54.415246815985945,7.841098650976959
2228,-96.89294800190001,31.483394000700002,53.072,10.1,2022,3,16A,166.429306,1.5855473999999998,275.22659300000004,"['1', '4', '5']",5,Low,54.415246815985945,-2.468511850232622
2229,-96.89291400469999,31.4834100011,55.539,10.1,2022,3,16A,166.5146332,1.7438122,263.6550598,"['1', '4', '5']",5,Low,54.415246815985945,2.06514396197487
2230,-96.8928799971,31.483426001399998,63.123,10.1,2022,3,16A,166.5513,1.5262182,318.2210083,"['1', '4', '5']",5,Low,54.415246815985945,16.00241420104322
2231,-96.8928459999,31.483442001900002,53.833,10.1,2022,3,16A,166.6040955,1.3480912,256.59674069999994,"['1', '4', '5']",5,Low,54.415246815985945,-1.0700067537227382
2232,-96.8928120027,31.4834580023,58.453,10.1,2022,3,16A,166.6909332,1.4367983,285.548584,"['1', '4', '5']",5,Low,54.415246815985945,7.420260717861632
2233,-96.892778995,31.483474000900003,49.147,10.1,2022,3,16A,166.7228851,1.0573685,257.0107117,"['1', '4', '5']",5,Low,54.415246815985945,-9.681563760615449
2234,-96.89274399780001,31.483490002899998,77.185,10.1,2022,3,16A,166.7833557,1.4583177999999999,277.7937927,"['1', '4', '5']",5,Low,54.415246815985945,41.844436102649134
2235,-96.8927099992,31.483507004499998,59.69,10.1,2022,3,16A,166.8806305,1.1568832,267.8348389,"['1', '4', '5']",5,Low,54.415246815985945,9.693520644777177
2236,-96.89267600219999,31.483522995900003,55.405,10.1,2022,3,16A,166.9406281,0.46206790000000003,340.879425,"['1', '4', '5']",5,Low,54.415246815985945,1.8188894508942837
2237,-96.89264200500001,31.4835389962,55.092,10.1,2022,3,16A,166.9818878,0.9528177,265.2767334,"['1', '4', '5']",5,Low,54.415246815985945,1.2436830182955982
2238,-96.89260799719999,31.4835549964,54.947,10.1,2022,3,16A,167.0411224,1.699402,269.89318849999995,"['1', '4', '5']",5,Low,54.415246815985945,0.977213584663629
2239,-96.892574,31.483570996799997,54.753,10.1,2022,3,16A,167.0914307,1.6166003999999998,249.53686519999997,"['1', '4', '5']",5,Low,54.415246815985945,0.6206958596663587
2240,-96.8925400027,31.4835869971,53.46,10.1,2022,3,16A,167.15914919999997,0.26568909999999996,29.5490341,"['1', '4', '5']",5,Low,54.415246815985945,-1.7554764002380947
2241,-96.89250599489999,31.4836029973,66.454,10.1,2022,3,16A,167.1830292,1.0800643,264.10021969999997,"['1', '4', '5']",5,Low,54.415246815985945,22.123860293650896
2242,-96.89247199620002,31.483619998800002,60.7,10.1,2022,3,16A,167.2082367,0.14336010000000002,61.1490211,"['1', '4', '5']",5,Low,54.415246815985945,11.549618079041299
2243,-96.89243700040001,31.483634999499998,69.838,10.1,2022,3,16A,167.28088380000003,2.6875334,248.7619171,"['1', '4', '5']",5,Low,54.415246815985945,28.34270555855165
2244,-96.8924030031,31.483650999800002,52.213,10.1,2022,3,16A,167.3232727,0.8314123,29.729002,"['1', '4', '5']",5,Low,54.415246815985945,-4.047113529473094
2245,-96.89236900290001,31.4836690025,62.777,10.1,2022,3,16A,167.3386841,0.8548694,210.19001769999997,"['1', '4', '5']",5,Low,54.415246815985945,15.36656300079037
2246,-96.8923350042,31.483686003899997,58.714,10.1,2022,3,16A,167.3834229,0.3145137,216.9495239,"['1', '4', '5']",5,Low,54.415246815985945,7.899905698399183
